scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p3,final_low_tavg,0,0,3.0,3.4952033716410082,-1.5889667490884136,-1.9062366225525949,-1.711470178694121,3.422940357388242
phase_p3,final_low_tavg,3,0,15.0,3.380740392011739,-0.905866657858823,-2.474873734152916,-1.958139225476224,3.916278450952448
phase_p3,final_low_tavg,6,0,27.0,3.1185228346592875,-0.18317584685030344,-2.935346987808984,-1.597294959420326,3.194589918840652
phase_p3,final_low_tavg,9,0,39.0,2.720010865099398,0.5475206276408082,-3.267531492740206,-1.777032297118826,3.554064594237652
phase_p3,final_low_tavg,12,0,51.0,2.202621368674431,1.2542878234085513,-3.456909192082982,-1.539106901321733,3.078213802643466
phase_p3,final_low_tavg,15,0,63.0,1.5889667490884138,1.9062366225525949,-3.4952033716410082,-1.712805740122228,3.425611480244456
phase_p3,final_high_tavg,0,0,3.0,3.4952033716410082,-1.5889667490884136,-1.9062366225525949,-1.965107729530718,3.930215459061436
phase_p3,final_high_tavg,3,0,15.0,3.380740392011739,-0.905866657858823,-2.474873734152916,-2.499527326020764,4.999054652041528
phase_p3,final_high_tavg,6,0,27.0,3.1185228346592875,-0.18317584685030344,-2.935346987808984,-2.243318915298761,4.486637830597522
phase_p3,final_high_tavg,9,0,39.0,2.720010865099398,0.5475206276408082,-3.267531492740206,-2.162311360381656,4.324622720763312
phase_p3,final_high_tavg,12,0,51.0,2.202621368674431,1.2542878234085513,-3.456909192082982,-1.65840673473786,3.31681346947572
phase_p3,final_high_tavg,15,0,63.0,1.5889667490884138,1.9062366225525949,-3.4952033716410082,-1.967893396190923,3.935786792381846
