gene_id,bits,source,old_index,repair_component_id,f1_actually_trained,tavg_nm,delta_t_nm
00048d623676fec4fd5be3d8329f4a1ef071a791e1358626a3387aefd9c0e4ba,000110110100110101011111000111011001111111111101101111110101111111101111111111111110011111111111111111100011101100101101,old_train,2648,2648,True,3.5339246725481885,0.261736032900056
0006528f74735d890d2512c10f4200b4ac29000ad0483a36b4f47afa4ec9fef0,101000001111100010101100010111111111110011111101101111000011101101110011111110110111000011000101110001000000101101011111,old_train,31044,31044,True,2.73898399910748,0.3513718673382322
00081d1741f2c2be5ab47966fc1c6f372fc84062aac8d49f4af272e4d4d578ec,110110110101110011010111001111011001100111111110101111110111110110111111111111111000111110011011111110101111110001111111,old_train,47139,47137,True,3.4165602377072655,0.7323380661147101
00085f3b178ff936f06fac795fdfa59c8d66bb4c10d8c4d81d7b391dbd88186c,000100111101010001110110000000100010011100000000001111111100010000010011111111010111101110110011101101110010111100011010,old_train,1522,1522,True,2.4695138926811064,0.6241864879055408
0009209503f3af492e076001d7d36c48fe48435b25cf3387e6d9b0c583789d19,010000010111010100100111011111100111100111010111111111111111100111100111111110011111101111101101001110111001101010101101,old_unused_train_pool,7759,7759,False,3.2385553246865366,0.428312685252243
00097c1ac415902c3cf935268f191ce84fa111c593d4201fc4ad9c065b19be96,111110110101100011100010011011011001110111101101101111110111110110111111111111111000111111111011001110110011010001111011,old_unused_train_pool,58794,58791,False,3.254874500214733,0.1356701624588248
00098c19030b0027503458a19149a84400ea1017b3e825e1e98e2f3e93581211,111110110101110011100110011111101100011111111100010111110111110001110101111111111110111111101101001111011011010001101011,old_train,59598,59595,True,3.2091389406648276,0.12684204550058897
0009c8718ae6daa6d91e9db21cc2d46055acd6c0ab9a4bc43958cd4c3f7f5a14,011011100101111101010111001111011001100111110111111111111110100111110110111111111000111111101101111011111011010011101101,old_train,20434,20434,True,3.339299865265002,0.5358777831837709
0009f859b8dc2093fa7c739ab289f56df365a0a01acb16f3d2f851facbc15519,111110110001100001010111101111111001011111111101001111111111110110101111111101111000111111111011001111111111000000101011,old_unused_train_pool,57789,57786,False,3.2719836988254674,0.30880686364425713
000a6f89e9d91a283dbdfcc0c98b9186dbd839004f761342e3967a6d2a3e58fe,100110111001010010110111100111100001111011011000011000110011010110001000011101101011111100000011100101100111111101001010,old_unused_train_pool,29510,29510,False,2.4880402408322797,0.573150625725781
000ac265d9ef6f894f8fda489c70f77d10ce12d123a6486ff8cd14a546b98775,110000111110101011110111000111110011111110000000111110111101110110110111111011111111101111011111010011111011100001001011,old_train,38127,38127,True,3.1572390559997374,0.7906036039756379
000be30f23acf0eeda5897867cab4def22a4548e3ba54080ed37edc3c1b219be,010100001110010000010000011111110011111110011101011011111001111100010101011101111111101111011101010011111011101101110110,old_train,9990,9990,True,3.024538720961767,0.41494182540928026
000c127dad9742ac6abd8d824bc9db3343870a1dfba1333507d363b228ccfaea,101111001100001010010001000110110011110011111111010111111011100111011101110011111111000011101101101111111011101011101011,old_train,37113,37113,True,3.116295022483022,0.30302983895328417
000d45a4159b9da30610218e02f240974083793a03734e40842b8e830dc1a7fb,011011100101010101110001000111000011111110011101001111111111101110101111110011011100111111011111010011111111010001101111,old_unused_train_pool,19424,19428,False,3.157774747372255,0.23087286423180275
001110e7d4f41619a44acc9695e1406bab05d04956a0fd5d7bb7ebd13e785a03,100100010000010101110001000111101100001101110111111111111111110110101111111101101001101111011101111001110011010011010010,old_train,27330,27331,True,3.0106157882180473,0.6356227414808351
0013b5401504ed53c0aa65ac553b768ff184318f0234a8f4080187b40879ae00,111110010101010100010111001111101011100111111110000111111110111101111111111111111010111111101101110011111111010011111111,old_train,56328,56325,True,3.465666964531477,0.48701339638083496
00154db98e7f5f6d7e55462e3583873184bcb9927c0a3f0eeed904b3a0bd8c7e,100111000010010101100001010001111010111010101011001011111100001000110110001100010101010000011010001100110000111100011111,old_train,29945,29945,True,2.2432563487375967,0.8303165870393161
001724cd6be4dce19de4c299c72d55e3740d30588e5fb7db2f74daf408f4ace9,111101100100100000000101111001100111000011100011111100011110111110111011110011111110000001110000100001001010101101010011,old_train,55548,55545,True,2.4494462227847307,0.40752357272848316
0017b25eb3e9c183244783b8be3d5fd24ebb350f558448dc492bf7d14fa5436d,100100011100111010010111101111011100011110000001011001111011101111011101111101111000111111011101111001011011010001111001,old_unused_train_pool,27730,27732,False,2.9517401718053407,0.4261861950121548
001997c26fd60f0490891804d66c1edc02663c4ba1d64b713ba3479e0026c350,001110111111110100001110110101001101011110000001111111111011111101110000111110000011001100001110100111011111000011011001,old_unused_train_pool,6842,6842,False,2.6551000518416745,0.5974182887597812
0019df167c46c23d1a86329e14e9d0ae1d0d8e1ac8311264c98d8ba00af542f8,101010110101111101111111000111111100011111111100011110111111111111110101111011111110101111011101111011110011010001111011,old_train,33679,33679,True,3.422773980489822,0.610601813007349
001b0dbf793f3c928bcbf85a7f12f44efe5fca28289281a3152af37f76e45b7c,011000111110011011100001000100011001010100010111111001001001100011101011111011110011110110101001001101001111111100111101,old_train,16346,16347,True,2.6733059155189447,0.19281018960822882
001bf28267c80906f44fdad146171e918ffc0a41ca2ed0bd349bb6365c641009,010100011111000011110111000111111001000011111100111100111110111111110100011111111110111110011101111111101111010000010110,old_train,11640,11640,True,3.0839082789937033,0.23434478748236476
001edc654345a7db37015054d7065694bba7cf5e55b5eee9eb794a33bab8d03b,010100111010100101110110011111110100100111011001111111111011101111110101110011111010001111111111000011011001110011101111,old_unused_train_pool,12151,12151,False,3.1343918250857676,0.264355127532216
001ee69ecc309bec3b2dc4596f6e0ed94a3561f72ab6437ad2f583e61243b968,101000001100010000001011111011010011100111001100001100100011111011001111100101111001001111110011110110111001100000010001,old_train,30531,30533,True,2.5058851983006423,0.7153601138064292
0022ac80049180f7f9b863b7612636585c43dad08ac36b7c09afe010de21861a,001110101100110011001110111111111100011011110111111110110111100001011101011101111011101111111100010001011011111100101110,old_train,6597,6597,True,3.089399185549185,0.22112176449797571
00276dde974d6f4658bd4024de8c1eb4c635b43561552e5df34d7048a1d50404,011011011101110011010110001111011010111011110011101111110111110110111111111111101110111111111101101110110111101101111011,old_train,18753,18753,True,3.5131644683290877,0.09104378792058299
002a51873cd0494f8f604bb11f2f0628d1ed3807cfdffc98ad10437f9b3d15ce,111110110111011010001110001111110001100111111101101110110111100110110101101111111111011101011101010011111111010000011011,old_train,60923,60920,True,3.0879862058327334,0.2467695563403267
002a6a06b05e422874d1237340693d94e4ed3fd428c658b35275b9e13150b25c,010011111011101110001100110000011100110011110100111101100000100111011010001110001000010010100110010001011000111110000111,old_train,9388,9388,True,2.198848423765679,0.5536405150772028
002af68bb6afcd551f04fb80c9b77763d78297cc70e824564f4032c2236e3357,011110110100100001110001001111111001111101110111111011111110101110011101101111111110111111111011111110101111010001110101,old_unused_train_pool,22075,22075,False,3.3340122972074475,0.07230893047205722
002b88c4faa26e73a1d337076009ba889109344b41c549dd5c8b9c73a7bc4912,000100010110010101000110011111101100111111110100010111110111110110111111111011111100101111111111010011011110100000100111,old_train,1077,1077,True,3.0983597074414537,0.495612542274932
002d821a1adc35f8960b60a77fbc213d3df3c832c6d348aa90495d7b37f77873,110101110001111010001110000111100000011101111111111001110101101111111101010011111100101111011101111001110011010001111011,old_train,44965,44965,True,3.011425229625399,0.11981931184120187
002d82f2d06fe62881bda74abbb777d013d54b9210cb90cf8f2ff526b513a1b9,001000001000100000100001110001111101000110000110000110010010010011010011011111011101010101010110100010000000000000000000,train_G,,,False,1.7949961423873901,1.3109896183013916
002e38588abefc48283c1efae66a17f18483ae46b2c7d0cd12b76feb2c493778,111010000101010101110011101111101001100111111111011111111110111100111111111111111110111111111100111111100011101101110101,old_unused_train_pool,50739,50739,False,3.4678548493747137,0.3139380215207561
0031bf105a07ca0c49085ecc32bab48287f15d6a7ad141495774f9f30e674fe9,100110111001100101010001010101111011011111111101000111111100001101111111111110110110111011001100100110010001110011101110,old_unused_train_pool,29511,29511,False,2.886248221179976,0.2955433658860227
0031d4085354c8dac1d9c5e9eddd189b29f1c696f672dd324b7448fb6f8ca554,010110110000001010001111011111110011111111011101111101110110111001100011111111011101001101111111100100110011110110100101,old_train,14354,14354,True,3.0313162625139802,0.4122371003601857
0032c9ef7094f07394883bd1eeebd76f7fcda39ae7886b43939b5a5665f03e84,100010110100110101100001000111111001100111111100011110111111110110110111111111111100111111111101010011110011010001111011,old_train,25779,25779,True,3.192854963440133,0.45978679326537364
0035290070248fc06ccea50e9079f7fac46c36114dff7dabcf8df492894fc6e0,111100011100011111010001111111111001011011000001111110111101100011011001111111011111101111110011111110111011010101110110,old_train,54718,54715,True,3.1949240413138997,0.4406675521433048
0035d15628d943e4876eb54739af4fed303fbbc8ac3e0801f6ca41b80c754ebe,110101110101000101111110101111111001010111111111110111110111110110111101111101101111111011011011111011111111101100101101,old_train,45602,45602,True,3.4859580643919585,0.420753918269007
0037f8aee05cb2fb66b8b5f988bb453787b559dc36838c54493ef3665a75b635,110110010101110001111011111111010011011111101101010111111111110110101111111111111011111110011111111011011111101100101101,old_train,46080,46079,True,3.481538381837826,0.1858793280114588
0038ea297a0c7808120ee72a8e163ab4f1b377d4065387001a90b7c5223862c5,110110111100100001100111111111010011111011011111101101111101111100111111111111111111111111011101110110111111010011101101,old_train,48221,48219,True,3.5459145046298857,0.43564930063019824
00392733c1d4f00ee6f89bf24705b503da479a07238bddcbaa8633e67e19b097,110010011101001000001101101100110011110011011111111111110100101101011100111101111000111111011101111000000110111100011010,old_train,40034,40036,True,2.8458386110839258,0.49029025131889403
00398517b8ac4509f04d767d70a1cc3a8a3d9f1b3b555715ff8e7107ea11d986,000000001111100010101100010111111111110011111101101011000011101101110011111110110111000011000100100100110010111100011011,old_train,58,58,True,2.6764394915496417,0.5117318328872269
0039c42d65be2e1f66380a0532685d28a21cf31a54410948710940869ef6ebd0,110101100101010001100110101111111001011110011101010011110111110111101111111011111110111110011101110011111111111000101110,old_train,43758,43759,True,3.2699402389726977,0.4269303164252971
003a3af3835a54def898fe5b4e51dd06a8c50451b5e69e65d541dad5281b36d6,111100110101010011100110011111111001011111111101001110111110111111110100011111011110111111011001111111111111010000101111,old_unused_train_pool,55275,55272,False,3.313742957352611,0.37629917497123433
003c11951c1642430a01a81ff97cb7ba744624d86e81cd73ad2d320edc358d8f,101111001101010101110001000101110111111110011101011001110101101111111100111101111111011110111010010111011111000011001010,old_train,37210,37215,True,3.0155882402127268,0.288849045551673
003c2c12c92e098c9783eed3fe6664d15e792e008a68fd52063aae00ca7a1f23,110100010000101011100101100110001001000100010110111110110001101001001110110110111111000100101101010111101111000100001101,old_train,41238,41240,True,2.460359534501535,0.15844117074110997
003eb433f97172cfc439d879cf7bc3fbeaadb1b15bc2a4f41564ddc4b881af8f,111111010101000011110111111110110010111011011111101111110111111111111111111111111111111111111101111110111111111101111011,train_F,,,True,3.9270360469818115,0.2852291762828827
003fef5c4f65bdb9da92a502d19c56535248b07b9d6d456703f5844e7ef9bf15,101011011101110101010001110000011010111111111010111001110010011011101111000100100110000000001111000011111100000000010011,old_train,34165,34165,True,2.2631209363408464,0.21280130953699583
0040208c576b6b028501395ea1142625b2c78ee205c08c7f09c53ea9a9e7c54f,111100110101101011111000011111101011111111111111010110101111111110101111111111111010111011111011001111011111000000101111,old_train,55284,55281,True,3.3536897866977324,0.36517891597111385
004069a35904f5a945bce196f9ba77fea1c385573f2cacdd8aac3086a61f4378,101000001100110010110001110011001000011111111101000111111100001101111111111100111100001111100001011100110000111111011100,old_train,30670,30670,True,2.7455172027911807,0.15253965290260707
00410753df18a7849acd9767fc27248830c1e7508f4b17dea464e719c698f36d,100010010100111001010001001101011001111101111111011101110110111111110111111111111000101111111111010011111111010001101111,old_train,24119,24119,True,3.2922874431084588,0.12263619197391407
00423e879f4485150f0f2a5ef7429763f3718304f38d966bdd7bb7c5b8060f68,011011110100011001110110001111111001001111111111100111111111110010101111111111111010111111111100111011111111001000100101,old_train,20596,20596,True,3.3078686383966125,0.3892490467784393
004283db5c8bf454ba1a579190057649e9e46e5bfc4876d4645544a9618396ee,000100010110101010001110011011110000111111110111000110111111110110101111111011101110101111011101111011111111000000101011,old_train,1283,1283,True,3.098304512555771,0.43112205329547404
0043eb9273639d919dcd8dae44be3ff1cd94b64e3fab3ed9cfdd46c397029f7b,011101100100111101101001000111011011011111101101101101101111111110111111111101111110111110011111111011011111010011101101,old_train,21151,21151,True,3.391988693858656,0.33791294290903506
00450117e920081c6f45097532849f640864eb44b1cdc4a43a51f1ea49110a4f,111001001110001001111111111100001000111111111111010111110111110001110111111100111100111110001001111111111111000000101111,old_train,49960,49959,True,3.124469443414522,0.7138678048529412
00450ce01292ffd120e87cf27ad2d951d2f50e076d5227387978a1cea7ac08ae,100011011100111001001010000001000100000110111111111011111111101001111101111000001001001000111111100000010000111010010010,old_train,26435,26435,True,2.3877974828436592,0.6189927124658468
00451e6d06151367a94b37da9827c2e1e731bd8b7aa678ebc6916f0704f35c9b,000111100110101011110110011111011111111111111101111110110001110110101111111111111000111111110011101110111101001100001111,old_unused_train_pool,3484,3484,False,3.277402787055014,0.3987399096692439
0045c1d70402676c676689bef67918aa12b4e69f85ff566bcdbafce130b1463f,110011010011100010011000010101100111000110000001011011111001111101100011101101111111100010000010111000011111110001100101,old_train,40469,40456,True,2.48119986991827,0.3847770159682762
00474911d250cb18d267914ea774adf30f67078b952354b2c773a33ebff74f54,011010010110100001010111001111111001011110011101001111110111110110101111111101111110111110011101111110101111000001111111,old_unused_train_pool,17423,17424,False,3.2325848542018516,0.612901700960399
00499a1a4ddc261d2f77524dbcee43deb9a7b85063103a398b777ca32e95e8a2,101100010101111010001111111111011001110110111110101111111111111110111101111111111110111111011101111010100111010001111111,old_train,35383,35383,True,3.518782361313718,0.6849704758115034
004a088c33571e2b85fc0e2a63dc7e0ea30e47a2292ae47893328a4bb4bb3d22,111010010110110011111111101111100001111110011011101111111101101111111100111111111110111111101101111011111010001101111011,old_unused_train_pool,51461,51459,False,3.4924649008864495,0.6757893627962681
004b78e7f3b342b435d9282371b9767e98e843f266221918747d32e8f1ec95b5,111110010101111101011110001111111100011111111001010111111111110110101111111101111001101111011101111111100011101100101110,old_train,56475,56472,True,3.3284668402913358,0.38075255021091525
004c65621380c6800a4b9335eda872ec5f738e18dc0ab1362f94efa0583f6bf3,110100111101000011110111100111110110111111101111101101111111111110111111111101111110111111011101111011111111001000101101,old_train,43003,43003,True,3.532328073374941,0.09321587522699604
004c92fa4acb63d3567eebe13805a5f7a876dc64390fba9deeb3b637b02230df,010000010111110100010111000111101100011110111011101111111111110110111111111111111110111111111101110011110011010011111011,old_train,7961,7961,True,3.4573342892695442,0.38168166684707305
004f4bc5eda165d1672b58bab00751176bf1daa471e95902bd1cecdf532267c0,110101110010001001111111111100000000000011111100111100111110111111110100011111111100101111011110101111011011001101100010,old_train,44998,44998,True,2.947308031357521,0.36888173134784275
004fb03da0d14dd55d4bc04f22f62d83d176cec97bea139438db0595661c92ba,111111010110001001010001000111110011111001110111111011111100111110111101101111111111111111111011111011011110010011101101,old_train,63116,63103,True,3.3542647391921445,0.22239173115310296
00517c6fc2721193d244ad6e15ea6aa0787830e5c3aee43e98746dc45893fde5,010100011110001001111111111100001000111111111111010111111111111101111111110011101110001111111101111001110010010001111010,old_train,11577,11577,True,3.2321118571300143,0.6386013102617931
0052484159b6057c2e71dfeaf43887662d3a26aafbb17d9bb5963e1cf69ae5d0,011010110101110101111110111101100111101111111101001111111011100111110101110011111000111111011100011111100011101100101110,old_train,18071,18071,True,3.134956317378228,0.4989123793068031
00528cede1e482afc7ab36fd02620388b7f7986a7caf1808602aa948543f84c1,110011100100011001011111000111011001110111001111101101111101111100111111111101111111111110011111111011111111101100111111,old_train,40619,40619,True,3.519623054446139,0.32275094483118805
00570f3b80e3c61213653dc19ddf9b8de7ada852b055d41ede8d5a6015a5666c,110010100101001001110101000111010011111111111111001101111101111100111111111101111110111111101101000011101111010011111111,old_train,40067,40067,True,3.303067090733776,0.379642200839712
00581737baf88101efd8ac0daa42e4c01810b3c6a3e6927478c9c8f59f1a8395,110100011100110011100110011110111101100011110100100110110110111111110111111011101000111111011100111111100011101100111111,old_train,42014,42014,True,3.11283647470245,0.48900503618608315
005863b013f73364ba3cfbd955626d65234b8eb2ebec9f855b9c2b45bba742fa,101010111110110011111110001111111100001011111011000111110000100001101011111101111111101110101111010100110011111100100100,old_train,33851,33851,True,2.856531852757822,0.26496786940453676
005951ab0b46d294342a93b4c37afa7279358c70e9b69e5a4dfd58153d039dd7,111110110101111011100110011011101100011101111111111001110101101111111101111111011111111110011101111111111011010000010110,old_unused_train_pool,60470,60467,False,3.337173002309026,0.6663745187055143
005983d628620fc02933beb1f17584e5a717950c938f8b0d406ebeb5b807b761,111110110100001001111111111110111101010111110110100111111111100110111111111111111110111111111101111011011111101100111111,old_train,58083,58080,True,3.644053549508291,0.21734893192336902
005a2109020926cab4d2200af22a440d7ec5aabbe55f5cbb223d1e4c504c81f5,100111110001011000011110000011110101100100110001111100101101011101110010001011111110000100111101001000000110110110110000,old_train,30353,30353,True,2.3635363309865745,0.29986417329718407
005d829bd63841ea9723310d998b78c11567864419d00cc27503299872d93722,110110100000111010000000011111000011101011111100100111110111110110110111111111111000111111111111110101011110100001111011,old_unused_train_pool,46426,46425,False,3.152103086347118,0.30134424904538415
005df27ddf8bb36341b948ff02beddd723c5eaadd597c88a8273771c6858a580,110001100101010101011111101111111001011011110111101110110111110110110101110011111111101111111011001111010111011100101110,old_train,38421,38421,True,3.270978116787509,0.3041570721952347
005f854c2c4592a428cc0c1a5eebd4ad934f78d5dbe9203d1ff3fdd192fa9aba,111101111001000111100100100101111001001111111111111110111111101111110101011101111001111111011101010011010000111100100111,old_train,55737,55734,True,3.1434334106979147,0.4957335714884219
005fa551576f384f00df2b06f25c126b8da4ba790f4a7b782865ecf9c3701aa3,111010000101010100010111001111100011000011110110111111111111100110111111111101111111111111011100111111111111110001110101,old_train,50652,50650,True,3.4257319827604555,0.408405312805308
0062f5e2e625ef028abf45bfd7e7c68ebb29adf4bed8cd3598e5d56d5efdf634,011010110101010101010010010111110011111111111111110111110111110110111111111101111110111101111101010111101111010000011110,old_train,18064,18064,True,3.355768969115727,0.7282275566474219
0063b704de83f10bc4f8e24ed82f9cfb2531b27fdd9697cc4f4302ddd5cc06a3,011110110101111101010111001111011011010111010111101011111110111110111111011111111111111111101101111110110111101101101011,old_unused_train_pool,22723,22723,False,3.5424848855794546,0.5292148228209062
006420262adbcf00834f211611b59fb6f5a99987c1f9c2e0f786168014531718,101001100101010001110101000111010011111011011110010111111111110110101111111111111010111111011111111011111111101100111111,old_train,31824,31824,True,3.4980695284228123,0.09290081396402039
006420f4abf237facc2b77b69bc42387ba0f131bacf3524f150d9a82073b937c,000100001011000011000100100111011001011111111100010000111110100111100000111011110000111111001100010011111111010001101010,old_train,534,535,True,2.4943711380367763,0.4143538845003203
00649cc162bd198cd939bacf9e2a259f2ee39249947cd13d87cd29a2524c5d7a,100110100010110101011110011111111010111000110010111001110000100001100011100001110000100011110011100111011111000011000011,train_G;train_F,,,True,2.2982187271118164,1.0818532705307007
00667ab8a14b8229f7b22494e4c5cbfc7ec18e345eda687412ce2783d0f27dff,110100010101010101100110011111100100011111011011101111111110110110101111111111101001101111011101111111101111101101110110,old_unused_train_pool,41547,41547,False,3.3120430636567613,0.42842610994347696
006a07ad43f394ed50c00a85679477a204f37d734719ef0c5cff003304198e9f,111111011101010101111111111010000100100111011001011011111111101101111101111111111110111111101101111111111011101101110110,old_train,63813,63809,True,3.488695273526956,0.4059959620929767
006c7ad641e437d214458c6883c046bf2aeac1a5277f12c11ac8db28c04570e1,111110110101110011100010011011111001110111101001101111110111111110111101101111111110111111111011111110110011101001100010,old_train,59142,59139,True,3.329755136642531,0.5778829914241652
006c842d5e1de18c2301a75a847e2eea3653cf6b39611908b4ff03240e9b0e73,011100001100001010101100000000010001100000110000000111111100011000011100111101111100111011001100100111110101000100101001,old_unused_train_pool,20762,20761,False,2.226299508251837,0.35637987645510916
006d9a797491a5ad98ef47222ec8932c73eb6055779f15680e798ff01d34e09f,100010011100111010001110001101101010011011111111111110110100001101101011110001111010101111101101101110111011011000110111,old_unused_train_pool,25047,25048,False,2.923972638847939,0.3396301797429673
006e5384b36f56ffde76097dd49a7111899f5cab81436adde74defdd09ed3bcf,111111010110001001110111011111111100011110011011101111110011110110111001111111111001111111011101111111010110010011111011,old_train,63194,63190,True,3.3486532394961945,0.5476568403409279
006e9404398f3f1fd7c2bf3b53fde2608a2cd7d33dc9e80ee8fa437a3821384d,110100010101011001010010011111111001100111101011101101111111101110111111111111111010111111101101111011111001010010101100,old_train,41584,41584,True,3.2472664257827044,0.8115280762306001
00733696f95b24ec458986c4c26e3501b16ba05eb977a553724b59a3055c7dba,100110100001010000101001100100100011011110010111111111110001011011100011110101110110111111001001000111101000010001100101,old_train,28647,28626,True,2.5443884906996987,0.7268552249884999
0074eea88f95a40f63061926bb198a4f0377994d6d539adbd5ecef1c92463a56,100011001111111011110011010111110011101111110111110111000011010011001110011110000011111000001111000011110100000000010011,old_train,26417,26417,True,2.462742272362735,0.44540404075853424
00766baafefa954fe84125d806c4132338e79675df03c869c3af19ee25ae0eb7,111110110100111101010110011011011001111111101011101111111101100011110111111111111000001111101101000011011111011001101101,old_train,58352,58349,True,3.101132978598238,0.27146628155552577
00771c4788fc608ceb04d17c7a089d82be964a9dc39e3010dc37244115f1952d,110010010101010001110111001111110001100011011011101111110111110110101111111101101001101111011101111111100011101101101101,old_train,39743,39744,True,3.1538647106226474,0.18514868851491606
00777d0214d2e180e17a404931bac23f5d837ca0b0fd211c5348922110ef5a7a,111111111110101000001110100000010011010110010100110100001000000000111000010010100011011011111011100111111100001101111111,train_G,,,False,2.3362441062927246,1.1302787065505981
0077e3e38de670b4f4d04a71b73bf85895df7b5ff90f4db21ebe65579dcf488f,010111000100011101011110100111111001100111101011101101111111101110111101111111111110111111101111111111110011010011100111,old_unused_train_pool,15048,15048,False,3.441915548671819,0.218664955760433
0078faf9f42f887617fcec98c910877f022b80d8887782df6f8998866d4866c7,000100001100001010000100000111110011111111000111010011100110111110010011111111010111101111001100100111010001000000101111,old_unused_train_pool,755,756,False,2.6001497638417925,0.6070882534390738
007ab3db0ee57ece0860e13889c8ad0697d5cc55dd8bd500f0b29c7810ab2442,000110011100111010001110011111110011111110011111101110111011110110101111111011011101011111111011000011011001111100101001,old_train,2544,2544,True,3.126290213564467,0.3859896495974309
007ac30e8e8c65a1d6e4823024fd251d6e41907326533463ce6462138ac27ebc,011011100101010101110001000111110011101111111100101010111111110111011101111111011111101111011101010011111011101101000011,old_train,19502,19504,True,3.201173538093933,0.63060975557599
007b358ebd40377657c9e8aa30ac535140727576bed862695e59d7a1cc0b5244,011001001100100001101011111111110011111110011101011011110101111111111100101101110010001110111011000001110111000100011011,old_unused_train_pool,16487,16487,False,2.8391795541288842,0.473666540681811
007c0d5ebcb1b02195800fcb3db14b6280f5a5aaf3cd2a2ceb6752c54678ffe9,110110110101111010011110001111101011011111101101101101101011101110111101111111111010111111111100111111111011010011101011,old_train,47364,47362,True,3.368109847816982,0.4523668828328957
007f7db7033675eaa2be899338561765c403e6445e78847ce359cfb69f0b9966,010111100101011100010111001111001001100111110111101111111111110110111111111111111110111111011011111011111111101100111111,old_train,15776,15776,True,3.6120025850300763,0.25685584132807504
0080b920104a4e461e0c9a10d0ebf578a823f5589a63d8e749e59994112b7020,100010010101110001111111111100001000111110011011101111111111101111111111111101101001111110011101111011111111101101110110,old_train,24398,24398,True,3.423528059757,0.31594664344427725
0081b4ab0024172cbadb7de3986ba428722f0f91c3fcec41343e134f60d7108e,000100111100011010000101111011001101000001011010001000011000011110000011111111101111011011011100011001001101001110000110,old_train,1489,1490,True,2.3630515980358147,0.6515632779337532
008299357439a3c10aeddcc7244590f5e599d1fb9286b0feb500228a29972bb0,010100010000100101011111101111111000011111111001111100110011100101110100011111111110111110011101111111100011101100101110,old_unused_train_pool,10176,10173,False,3.005168545188057,0.28150428995529175
0082e1513c57f972e2ad961584d067fa91178d19e7aa6f202c599cf3515f6d4c,110011100100011001011111000111011001110111101111101001110111110110101111111011111000111111111101010110101111010011111111,old_train,40625,40625,True,3.240287422601868,0.6541710971728243
0084d5177392674008a844d5cd8be17eb08c66d3ce8c8370dca232e581a33623,110011101010110011111110100111000110100110011101010110111111101111110000111011110111101001101101100111011111000011010010,old_train,40924,40924,True,2.8849943103898834,0.17303895295849614
008601b1f47fa4f6696191f91031d5077646c615fe30c04a75adb46fdc3c10f2,111110111101011111110111001111000100111011111100001111011011111101101111011111111001011110111010010001010101001101101010,old_unused_train_pool,61817,61813,False,2.9718611668516943,0.6623431489715941
008608da08a1d98012fa5401a4a4cbc068ebf9758557ff72728c4f49723b0631,100110100100111010000000011111101000010011111100011111110110111100010111011111111110101110101101010011111101001101111001,old_train,28879,28879,True,2.8982794075746394,0.3328642465229259
0086551caa9c705f30b4212f4ec08c8144dbe7b87a3e310392cb0db894f951b8,101010001111110111100110011011101100111111111101101111111110111111111101111111111000101100100101111111011111101100101110,old_train,32442,32442,True,3.3124116179831393,0.5108018361039162
0087dc050dc72cad87b40437e26deaee5d2a286cb63d64408ca3f2cbfa2f240f,000110100101010001011111000111111011001111111111111110111101110000010011111111001111101110111011000010011011111000101110,old_unused_train_pool,2600,2600,False,2.9424536712196576,0.3347626998085338
008884dfc2e50ac523acee893bae7b8593cc6b0c28f7633954623c7a5aa9dd81,110111011100010101111110011100001101100100110000111011011111110110110111110010111011000100101111010111101111000100001101,old_unused_train_pool,48457,48459,False,2.7536422240435114,0.250454621193394
0089a39824ac7eb7f76d17cad8040ec3f5e16b660317c9cf02104aedfd662f72,111011100101110101110111001111001001111011011001101101101101111100111111111101111110111111111101111111101011010001110101,old_train,53724,53721,True,3.3085606824722844,0.2176016957005249
008bb928d164d8f9f3090489a8bb0a3ef289d07181d01ccae934ed49d4a32bfc,011011000100111010011110001111111001100111110111100111111111111110101111111101101010111111111011111110110111110101111010,old_train,18085,18085,True,3.434300915676219,0.47151365428414715
008bc0f13486907b99d9d505f5da843cd3625a5fc22c33fefe421b35e4ed5bca,110110110100110011111011111111010011011111101101010111111111110110101111111111111011111110011111111011011111101101111011,old_train,46690,46689,True,3.5823653863226377,0.5457126204563734
008be485777e74e678f0613a6a7d4323c41bdceb3dab41165d603adb4ca06088,111111011100100001000110000111111001111101110111111011111110101110011101101111111110111111111011111110101111010001110101,old_train,63548,63545,True,3.315045139642873,0.3031848194371469
008c7e56af06f52bfe46fc61887a40dfb19d76d6255a402a5613268316f20588,111110110101110011100110000111110011111011111111111011111110111100111111111111111110111111110001111101100011101100101110,old_train,59236,59233,True,3.387579802750478,0.5169633196255252
008ce1ce5fa5928ce55260c2ecafaec160e25d48acfb84336c9055374ce15523,111110100000100011100110000111010011111011011110011110111110111101110111111101111000111111111101111011110011010001111011,old_unused_train_pool,57310,57307,False,3.179121405244643,0.23063864569886317
008ce9b65d94cffa62052cc8e855963fcbe4dd069da7d45af69552f4030b8bb3,010111100101111100110001001111101100100111110111101111111111101110111110111101111111111111111101111011011111101100101101,old_unused_train_pool,16062,16062,False,3.5412895566303733,0.6959820842364368
008ceadcdd59f6b95b5feb07b06572924e44f551eaf6768c5eaba2deccd767b9,001101011110110011111110001111111100011011111111111111111100101101111111110000001001111011011100011000101110010001110100,old_train,5962,5962,True,2.874053100852605,0.173339205958996
008de105882f05a76400cea874874629446d5777f2e42227024496708f30b276,100010110000111001110110000111111000011110011101011111111011101101110101110011111100111111111101010011111011101101110110,old_train,25597,25597,True,3.15927844359133,0.22842073073970592
