sample_id,angle_deg,status,torque,attempt,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,worker_pid,femm_pids_json,work_directory,error_type,error_message,started_at,completed_at
S000088,6.0,completed,0.9214009652379089,1,0.0,0.5843876000144519,22.421687199996086,0.04508999999961816,23.1883256000001,26773,52316,38248,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_6_attempt_1,,,2026-08-08T18:01:16.041+02:00,2026-08-08T18:01:40.247+02:00
S000088,9.0,completed,0.900584586319566,1,0.0,0.5848235999874305,19.836374500009697,0.04975649999687448,20.62322010000935,26773,52316,20208,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_9_attempt_1,,,2026-08-08T18:01:40.318+02:00,2026-08-08T18:02:01.906+02:00
S000088,12.0,completed,0.8194818590367458,1,0.0,0.593870800017612,18.54967249999754,0.042313899990404025,19.31406189998961,26773,52316,34544,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_12_attempt_1,,,2026-08-08T18:02:01.966+02:00,2026-08-08T18:02:22.182+02:00
S000088,15.0,completed,0.8381785597711522,1,0.0,0.5666291000088677,16.35049219999928,0.03907859997707419,17.079025999992155,26773,52316,9076,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000088\femm\angle_15_attempt_1,,,2026-08-08T18:02:22.254+02:00,2026-08-08T18:02:40.176+02:00
S000089,0.0,completed,0.8453900025627784,1,6.6918274000054225,0.5529592000239063,66.88330790001783,0.04014980001375079,74.29322439999669,25738,50236,27040,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_0_attempt_1,,,2026-08-08T18:00:04.863+02:00,2026-08-08T18:01:21.552+02:00
S000089,3.0,completed,0.8276547033171803,1,0.0,0.5598120000213385,63.54503300000215,0.035724999994272366,64.2610660000064,25738,50236,32788,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_3_attempt_1,,,2026-08-08T18:01:21.613+02:00,2026-08-08T18:02:26.837+02:00
S000089,6.0,completed,0.9266330833831832,1,0.0,0.5495351999998093,65.43984189999173,0.038737399998353794,66.13853719999315,25738,50236,1376,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_6_attempt_1,,,2026-08-08T18:02:26.900+02:00,2026-08-08T18:03:33.976+02:00
S000089,9.0,completed,0.8959096660268507,1,0.0,0.49517770000966266,31.237693200004287,0.04150880000088364,31.894127799983835,25738,50236,37084,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_9_attempt_1,,,2026-08-08T18:03:34.030+02:00,2026-08-08T18:04:06.626+02:00
S000089,12.0,completed,0.8188539857499905,1,0.0,0.47666020001634024,52.756426000007195,0.037521000020205975,53.384625000006054,25738,50236,34128,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_12_attempt_1,,,2026-08-08T18:04:06.689+02:00,2026-08-08T18:05:00.813+02:00
S000089,15.0,completed,0.8448018074606118,1,0.0,0.4811224000004586,41.545921900018584,0.03765679997741245,42.18201419999241,25738,50236,30708,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000089\femm\angle_15_attempt_1,,,2026-08-08T18:05:00.860+02:00,2026-08-08T18:05:43.788+02:00
