scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p180,median_tavg,3,0,192.0,-3.4235166025683195,1.081559480312316,2.3419571222560025,1.722321412509681,-3.444642825019362
phase_p180,median_tavg,6,0,204.0,-3.197409101749103,0.3658496214367871,2.8315594803123156,1.440500399982655,-2.88100079996531
phase_p180,median_tavg,9,0,216.0,-2.831559480312316,-0.36584962143678745,3.1974091017491033,1.685021799449618,-3.370043598899236
phase_p180,median_tavg,12,0,228.0,-2.3419571222560034,-1.0815594803123156,3.4235166025683195,1.34266299124064,-2.68532598248128
phase_p180,median_tavg,15,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,1.671268089403086,-3.342536178806172
phase_p180,high_tavg,0,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,1.852889958238891,-3.705779916477782
phase_p180,high_tavg,3,0,192.0,-3.4235166025683195,1.081559480312316,2.3419571222560025,1.958852141884155,-3.91770428376831
phase_p180,high_tavg,6,0,204.0,-3.197409101749103,0.3658496214367871,2.8315594803123156,1.839239182436316,-3.678478364872632
phase_p180,high_tavg,9,0,216.0,-2.831559480312316,-0.36584962143678745,3.1974091017491033,2.106261016516172,-4.212522033032344
phase_p180,high_tavg,12,0,228.0,-2.3419571222560034,-1.0815594803123156,3.4235166025683195,1.796601230221081,-3.593202460442162
phase_p180,high_tavg,15,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,1.853470803597714,-3.706941607195428
phase_p180,final_low_tavg,0,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,1.520590562231774,-3.041181124463548
phase_p180,final_low_tavg,3,0,192.0,-3.4235166025683195,1.081559480312316,2.3419571222560025,1.466769738607236,-2.933539477214472
phase_p180,final_low_tavg,6,0,204.0,-3.197409101749103,0.3658496214367871,2.8315594803123156,1.490449685953949,-2.980899371907898
phase_p180,final_low_tavg,9,0,216.0,-2.831559480312316,-0.36584962143678745,3.1974091017491033,1.640334093959212,-3.280668187918424
phase_p180,final_low_tavg,12,0,228.0,-2.3419571222560034,-1.0815594803123156,3.4235166025683195,1.705818423087405,-3.41163684617481
phase_p180,final_low_tavg,15,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,1.520293323377258,-3.040586646754516
phase_p180,final_high_tavg,0,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,1.678169728930472,-3.356339457860944
phase_p180,final_high_tavg,3,0,192.0,-3.4235166025683195,1.081559480312316,2.3419571222560025,1.608537148787951,-3.217074297575902
phase_p180,final_high_tavg,6,0,204.0,-3.197409101749103,0.3658496214367871,2.8315594803123156,1.956612080555363,-3.913224161110726
phase_p180,final_high_tavg,9,0,216.0,-2.831559480312316,-0.36584962143678745,3.1974091017491033,2.114859905360459,-4.229719810720918
phase_p180,final_high_tavg,12,0,228.0,-2.3419571222560034,-1.0815594803123156,3.4235166025683195,2.069247617775186,-4.138495235550372
phase_p180,final_high_tavg,15,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,1.677913375358286,-3.355826750716572
phase_p210,low_tavg,0,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,1.423197002921534,-2.846394005843068
phase_p210,low_tavg,3,0,222.0,-2.60100688917088,-0.7276909178621577,3.3286978070330373,1.522963795185695,-3.04592759037139
phase_p210,low_tavg,6,0,234.0,-2.0572483830236563,-1.423578250765301,3.4808266337889564,1.365948737979484,-2.731897475958968
phase_p210,low_tavg,9,0,246.0,-1.4235782507653003,-2.0572483830236554,3.480826633788957,1.685582809476524,-3.371165618953048
phase_p210,low_tavg,12,0,258.0,-0.7276909178621592,-2.6010068891708795,3.3286978070330377,1.435699174536107,-2.871398349072214
phase_p210,low_tavg,15,0,270.0,-6.429395695523604e-16,-3.0310889132455356,3.031088913245535,1.424997541027753,-2.849995082055506
phase_p210,median_tavg,0,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,2.96060447660956,-5.92120895321912
phase_p210,median_tavg,3,0,222.0,-2.60100688917088,-0.7276909178621577,3.3286978070330373,2.864121450937889,-5.728242901875778
phase_p210,median_tavg,6,0,234.0,-2.0572483830236563,-1.423578250765301,3.4808266337889564,2.612153676408251,-5.224307352816502
phase_p210,median_tavg,9,0,246.0,-1.4235782507653003,-2.0572483830236554,3.480826633788957,2.768802669934765,-5.53760533986953
phase_p210,median_tavg,12,0,258.0,-0.7276909178621592,-2.6010068891708795,3.3286978070330377,2.505850623863227,-5.011701247726454
phase_p210,median_tavg,15,0,270.0,-6.429395695523604e-16,-3.0310889132455356,3.031088913245535,2.960251366283841,-5.920502732567682
phase_p210,high_tavg,0,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,3.393106984436774,-6.786213968873548
phase_p210,high_tavg,3,0,222.0,-2.60100688917088,-0.7276909178621577,3.3286978070330373,3.44361425174615,-6.8872285034923
phase_p210,high_tavg,6,0,234.0,-2.0572483830236563,-1.423578250765301,3.4808266337889564,3.300440324120797,-6.600880648241594
phase_p210,high_tavg,9,0,246.0,-1.4235782507653003,-2.0572483830236554,3.480826633788957,3.482523378852599,-6.965046757705198
phase_p210,high_tavg,12,0,258.0,-0.7276909178621592,-2.6010068891708795,3.3286978070330377,3.189884033411476,-6.379768066822952
phase_p210,high_tavg,15,0,270.0,-6.429395695523604e-16,-3.0310889132455356,3.031088913245535,3.392645319446028,-6.785290638892056
phase_p210,final_low_tavg,0,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,2.694691992162354,-5.389383984324708
phase_p210,final_low_tavg,3,0,222.0,-2.60100688917088,-0.7276909178621577,3.3286978070330373,2.663663445765856,-5.327326891531712
phase_p210,final_low_tavg,6,0,234.0,-2.0572483830236563,-1.423578250765301,3.4808266337889564,2.671382267437656,-5.342764534875312
phase_p210,final_low_tavg,9,0,246.0,-1.4235782507653003,-2.0572483830236554,3.480826633788957,2.733501225425254,-5.467002450850508
phase_p210,final_low_tavg,12,0,258.0,-0.7276909178621592,-2.6010068891708795,3.3286978070330377,2.891713342884599,-5.783426685769198
phase_p210,final_low_tavg,15,0,270.0,-6.429395695523604e-16,-3.0310889132455356,3.031088913245535,2.693957557100243,-5.387915114200486
phase_p210,final_high_tavg,0,0,210.0,-3.031088913245535,2.143131898507868e-16,3.0310889132455343,3.060406927701204,-6.120813855402408
phase_p210,final_high_tavg,3,0,222.0,-2.60100688917088,-0.7276909178621577,3.3286978070330373,3.071808255494273,-6.143616510988546
phase_p210,final_high_tavg,6,0,234.0,-2.0572483830236563,-1.423578250765301,3.4808266337889564,3.490492760246901,-6.980985520493802
phase_p210,final_high_tavg,9,0,246.0,-1.4235782507653003,-2.0572483830236554,3.480826633788957,3.532259958754216,-7.064519917508432
phase_p210,final_high_tavg,12,0,258.0,-0.7276909178621592,-2.6010068891708795,3.3286978070330377,3.438913347137747,-6.877826694275494
phase_p210,final_high_tavg,15,0,270.0,-6.429395695523604e-16,-3.0310889132455356,3.031088913245535,3.058779472497711,-6.117558944995422
phase_p240,low_tavg,0,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,1.643453580800336,-3.286907161600672
phase_p240,low_tavg,3,0,252.0,-1.0815594803123165,-2.341957122256004,3.4235166025683195,1.676612270159432,-3.353224540318864
phase_p240,low_tavg,6,0,264.0,-0.3658496214367868,-2.8315594803123156,3.197409101749103,1.664728296367757,-3.329456592735514
phase_p240,low_tavg,9,0,276.0,0.36584962143678545,-3.197409101749103,2.8315594803123165,1.859910173165303,-3.719820346330606
phase_p240,low_tavg,12,0,288.0,1.0815594803123152,-3.42351660256832,2.341957122256004,1.74059838461718,-3.48119676923436
phase_p240,low_tavg,15,0,300.0,1.7500000000000004,-3.5,1.7499999999999991,1.645993477779245,-3.29198695555849
phase_p240,median_tavg,0,0,240.0,-1.7500000000000016,-1.7499999999999991,3.5,3.442550498074382,-6.885100996148764
phase_p240,median_tavg,3,0,252.0,-1.0815594803123165,-2.341957122256004,3.4235166025683195,3.23820232982711,-6.47640465965422
phase_p240,median_tavg,6,0,264.0,-0.3658496214367868,-2.8315594803123156,3.197409101749103,3.0589376321458,-6.1178752642916
phase_p240,median_tavg,9,0,276.0,0.36584962143678545,-3.197409101749103,2.8315594803123165,3.132104367074572,-6.264208734149144
