relative_path,material_name,definition_count,assignment_count
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_5788955c-1a7b-42ad-9bb5-3897f1f1a6b4.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,Copper,1,78
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_5990fe76-0532-4c4c-a616-1dc97f2c102d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,Copper,1,72
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_605aa08e-3688-4deb-b757-aead046701a8.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,Pure Iron,1,205
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,Copper,1,78
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7027617d-4c95-41c7-a3e3-467928059793.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,Air,1,308
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,Copper,1,60
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,Air,1,308
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7c635f09-76c8-4c6d-8b57-2013080f7f33.fem,Air,1,308
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,Air,1,230
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,Pure Iron,1,205
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,Copper,1,114
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,Air,1,230
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_7cc4f036-aae5-4a5b-99ca-ab8d40ea2659.fem,Air,1,230
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,Pure Iron,1,229
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,Copper,1,54
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,Pure Iron,1,205
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,Copper,1,72
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_8513135f-ba52-4e31-afc6-966c01f1b3bc.fem,Air,1,272
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,Copper,1,78
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_96dab361-cb17-4e91-a8eb-655d2308954d.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,Pure Iron,1,241
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,Copper,1,54
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem,Air,1,254
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,Copper,1,78
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_adb29ec9-52ac-44de-b362-c9583ca2d6b5.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,Pure Iron,1,133
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,Copper,1,96
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b7c711f4-abbd-4e3e-8ebb-c96276d96490.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,Copper,1,66
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,Copper,1,102
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_b96cec23-9ced-49cd-8cd5-b47aa69d4be2.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,Copper,1,72
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem,Air,1,332
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,Pure Iron,1,229
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,Copper,1,60
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,Air,1,296
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,Air,1,296
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c0c92f18-0cc9-47bb-92d3-3fa219d7f28e.fem,Air,1,296
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,Air,1,344
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,Pure Iron,1,121
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,Air,1,344
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem,Air,1,344
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,Pure Iron,1,229
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,Copper,1,54
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem,Air,1,266
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,Copper,1,78
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_d913c8cd-1263-4f0d-b05e-0a8fab3137c5.fem,Air,1,290
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,Copper,1,72
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_dae5f276-1734-4152-ad34-77bd08daf795.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,Copper,1,132
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,Pure Iron,1,145
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e33f1d2d-0d7e-4924-a9d0-3977d35a0b95.fem,Air,1,320
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,Pure Iron,1,205
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,Copper,1,84
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e4e2c761-d87a-4501-b0d7-4dc276a3fe44.fem,Air,1,260
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,Pure Iron,1,241
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,Copper,1,60
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e51f9061-5028-4304-bded-31ea0ccc434c.fem,Air,1,248
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,Copper,1,90
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem,Air,1,302
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,Pure Iron,1,169
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,Copper,1,96
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,Air,1,284
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,N40,1,2
IA_test/12.21 N3G10/w01/case_e89c0421-6da4-4e3b-ab9d-837f509f1cc5.fem,Air,1,284
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,Air,1,8
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,Pure Iron,1,1
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,Copper,1,0
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,N40,1,2
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,Air,1,8
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,N40,1,2
IA_test/12.21 N3G10/w02/blank_inset_9x5_w02.fem,Air,1,8
IA_test/12.21 N3G10/w02/case_000001.fem,Air,1,296
IA_test/12.21 N3G10/w02/case_000001.fem,Pure Iron,1,193
IA_test/12.21 N3G10/w02/case_000001.fem,Copper,1,60
IA_test/12.21 N3G10/w02/case_000001.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_000001.fem,Air,1,296
IA_test/12.21 N3G10/w02/case_000001.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_000001.fem,Air,1,296
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,Air,1,284
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,Pure Iron,1,157
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,Copper,1,108
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,Air,1,284
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem,Air,1,284
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,Air,1,260
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,Copper,1,108
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,Air,1,260
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_07d06f9c-23de-489a-aa10-cde663a9bcea.fem,Air,1,260
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,Air,1,302
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,Pure Iron,1,181
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,Copper,1,66
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,N40,1,2
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,Air,1,302
IA_test/12.21 N3G10/w02/case_10bdf2e7-6933-4a50-8be9-536a0f4dfc6a.fem,N40,1,2
